query	reference	CosineHungarian_0.01_0.0_1.0_scores	CosineHungarian_0.01_0.0_1.0_matches
Pendimethalin	Perylene_2H12	0.001687346197402198	1
Pyridaben	Perylene_2H12	0.05457287950384247	1
Trifloxystrobin	Perylene_2H12	0.02037338836972209	1
Amitraz	Perylene_2H12	0.042560639569399365	1
Fenpropimorph	Perylene_2H12	0.029521696385580852	1
Tebufenpyrad	Perylene_2H12	0.03931216894506722	1
alpha-Amylcinnamaldehyde	Perylene_2H12	0.006476149818130491	1
Monocrotophos	Perylene_2H12	0.01696753835537485	1
Triadimenol	Perylene_2H12	0.0184368176591494	1
Kresoxim-methyl	Perylene_2H12	0.02293373324741708	1
Pendimethalin	Perylene	0.16402611353253468	1
Cyproconazole	Perylene	0.005828738810991126	1
Pyriproxyfen	Phenanthrene_2H10	0.005149069214690706	1
Fenoxaprop-ethyl	Phenanthrene_2H10	0.009722067020854203	1
alpha-Hexylcinnamaldehyde	Phenanthrene_2H10	0.0008941915418020496	1
1,5-Dimethylnaphthalene	Phenanthrene_2H10	0.050688500357808385	1
2,6-Dimethylnaphthalene	Phenanthrene_2H10	0.0496856115815242	1
1,2-Dimethylnaphthalene	Phenanthrene_2H10	0.04921213434854755	1
1,3-Dimethylnaphthalene	Phenanthrene_2H10	0.05121525443275271	1
1,8-Dimethylnaphthalene	Phenanthrene_2H10	0.050326860755835326	1
1,4-Dimethylnaphthalene	Phenanthrene_2H10	0.050540938295263724	1
Isomethyl-alpha-ionone	Phenanthrene_2H10	0.005579627164990227	1
Fenoxycarb	Phenanthrene	0.0032903599386913565	1
2-Chlorobiphenyl	Phenanthrene	0.005835503016678542	1
Diethofencarb	Phenanthrene	0.006632789827940605	1
Bifenthrin	Phenanthrene	0.0017265501842973106	1
Fenoxaprop-ethyl	Phenanthrene	0.03449956314869243	1
Bitertanol	Phenanthrene	0.018104408415729484	2
para-Terphenyl	Phenanthrene	0.004173058214882483	1
Acenaphthene	Phenanthrene	0.0040246453836732645	1
2,6-Dimethylnaphthalene	Phenanthrene	0.002873974627357256	1
1,8-Dimethylnaphthalene	Phenanthrene	0.002973617275096177	1
1,4-Dimethylnaphthalene	Phenanthrene	0.0029440294325653346	1
Methomyl	Phenanthrene	0.024424732945946645	1
7,12-Dimethylbenz[a]anthracene	Phenanthrene	0.004372650448589004	1
1,4-Chrysenequinone	Phenanthrene	0.053637296546427814	1
Mepronil	Anthracene	0.0025256445628130623	1
Fenoxycarb	Anthracene	0.0034797848757683837	1
2-Chlorobiphenyl	Anthracene	0.0046632142168107895	1
Diethofencarb	Anthracene	0.006165976699394803	1
Iprovalicarb	Anthracene	0.0019080125996700694	1
Bifenthrin	Anthracene	0.002091803332694952	1
Fenoxaprop-ethyl	Anthracene	0.045192121330130765	1
Benzyl benzoate	Anthracene	0.008911081672373453	1
Bitertanol	Anthracene	0.016636829029000356	2
para-Terphenyl	Anthracene	0.0046266250735249774	1
Benzyl salicylate	Anthracene	0.009550134109455112	1
Benalaxyl	Anthracene	0.010023902201903901	1
Benzyl cinnamate	Anthracene	0.007863363949715223	1
Acenaphthene	Anthracene	0.0032161380976287067	1
2,6-Dimethylnaphthalene	Anthracene	0.0031863449745764424	1
1,8-Dimethylnaphthalene	Anthracene	0.003296817713915966	1
1,4-Dimethylnaphthalene	Anthracene	0.003264013988907668	1
Methomyl	Anthracene	0.021530867452495654	1
Tri-p-cresyl-phosphate	Anthracene	0.0027821289215734578	1
Tri-m-cresyl phosphate	Anthracene	0.003727041127350869	1
Tri-o-cresyl phosphate	Anthracene	0.008663547678676279	1
7,12-Dimethylbenz[a]anthracene	Anthracene	0.004276211897596346	1
1,4-Chrysenequinone	Anthracene	0.051379446289723865	1
Carbetamide	Acenaphthylene	0.00838597443998475	1
Mepronil	Acenaphthylene	0.029295398140810752	1
Benzoximate	Acenaphthylene	0.0059424937836797176	1
Mepanipyrim	Acenaphthylene	0.007886823152746025	1
Fenoxycarb	Acenaphthylene	0.027035510206018656	2
Siduron	Acenaphthylene	0.010225974071274726	1
2-Chlorobiphenyl	Acenaphthylene	0.037887030377518484	1
Diethofencarb	Acenaphthylene	0.02438201780587544	1
Pyriproxyfen	Acenaphthylene	0.019878553398160276	1
Iprovalicarb	Acenaphthylene	0.022131375724050394	1
Fenoxaprop-ethyl	Acenaphthylene	0.02628658934494868	1
Benzophenone	Acenaphthylene	0.01224789152772272	1
Benzyl benzoate	Acenaphthylene	0.11488495162752023	2
Bitertanol	Acenaphthylene	0.08517406132405383	2
Benzyl alcohol	Acenaphthylene	0.01285152202109197	1
para-Terphenyl	Acenaphthylene	0.011184956221542246	2
Fenpropathrin	Acenaphthylene	0.01290799982043179	1
Benzyl salicylate	Acenaphthylene	0.11077369521981197	1
Pyrimethanil	Acenaphthylene	0.008137282730100953	1
Benalaxyl	Acenaphthylene	0.12269998822403264	2
alpha-Hexylcinnamaldehyde	Acenaphthylene	0.022360394424867525	1
Benzyl cinnamate	Acenaphthylene	0.09120854970045121	1
Cinnamyl alcohol	Acenaphthylene	0.0073601038735425775	1
cis-Cyphenothrin	Acenaphthylene	0.00838285364954415	1
Flucythrinate	Acenaphthylene	0.010822348096550525	1
cis-Cypermethrin	Acenaphthylene	0.014004551445190423	1
trans-Cypermethrin	Acenaphthylene	0.014151363008800426	1
cis-Fenvalerate	Acenaphthylene	0.01248973947799477	1
Deltamethrin	Acenaphthylene	0.02001489508190515	1
cis-Cyfluthrin_isomer2	Acenaphthylene	0.013671831313033492	1
cis-Cyfluthrin_isomer1	Acenaphthylene	0.016978649413907445	1
trans-Cyfluthrin_isomer1	Acenaphthylene	0.01397007210174469	1
cis-Permethrin	Acenaphthylene	0.008964814666894519	1
trans-Permethrin	Acenaphthylene	0.013475410929655056	1
lambda-Cyhalothrin	Acenaphthylene	0.014717612922935878	1
Acenaphthene	Acenaphthylene	0.026130028803713658	1
2,6-Dimethylnaphthalene	Acenaphthylene	0.0036266897631744375	1
1,8-Dimethylnaphthalene	Acenaphthylene	0.0037524295547128046	1
1,4-Dimethylnaphthalene	Acenaphthylene	0.0037150924381636375	1
Tri-p-cresyl-phosphate	Acenaphthylene	0.03227040559728746	1
Tri-m-cresyl phosphate	Acenaphthylene	0.04323060945333905	1
Isodecyl diphenyl phosphate	Acenaphthylene	0.00913918012077487	1
Triphenyl phosphate	Acenaphthylene	0.008180651632081686	1
Tri-o-cresyl phosphate	Acenaphthylene	0.10049002234741929	1
7,12-Dimethylbenz[a]anthracene	Acenaphthylene	0.0034499108325141167	1
Enzacamene	Acenaphthylene	0.0053815190152164604	1
Isomethyl-alpha-ionone	Acenaphthylene	0.011848268690875444	1
Buprofezin	Acenaphthylene	0.010647832483780886	1
Fenoxycarb	Acenaphthene	0.005768327578330427	1
2-Chlorobiphenyl	Acenaphthene	0.23858420281488185	1
Diethofencarb	Acenaphthene	0.01404209244843467	1
Fenoxaprop-ethyl	Acenaphthene	0.05537353860268431	1
Bitertanol	Acenaphthene	0.41174078334373226	2
para-Terphenyl	Acenaphthene	0.004556709749220793	1
1,5-Dimethylnaphthalene	Acenaphthene	0.011008340695664087	1
Acenaphthene	Acenaphthene	0.654827218399714	3
2,6-Dimethylnaphthalene	Acenaphthene	0.021040516808804578	2
1,2-Dimethylnaphthalene	Acenaphthene	0.018412041111449878	1
1,3-Dimethylnaphthalene	Acenaphthene	0.011663510352889319	1
1,8-Dimethylnaphthalene	Acenaphthene	0.003246997796378443	1
1,4-Dimethylnaphthalene	Acenaphthene	0.017493722736370208	2
7,12-Dimethylbenz[a]anthracene	Acenaphthene	0.002810556293657703	1
para-Terphenyl	Fluoranthene	0.0028851994204611405	1
Carbaryl	Fluoranthene	0.06788674765809129	1
2,6-Dimethylnaphthalene	Fluoranthene	0.001987029536204205	1
1,8-Dimethylnaphthalene	Fluoranthene	0.0020559211966379156	1
1,4-Dimethylnaphthalene	Fluoranthene	0.002035464538300858	1
Methomyl	Fluoranthene	0.03093902560466724	1
7,12-Dimethylbenz[a]anthracene	Fluoranthene	0.004522266639731742	1
1,4-Chrysenequinone	Fluoranthene	0.0038633443287239954	1
Atrazine	Fluoranthene	0.05026631443194915	1
Carbaryl	Pyrene	0.07904845354243356	1
Methomyl	Pyrene	0.02599199099760921	1
7,12-Dimethylbenz[a]anthracene	Pyrene	0.0036647152792702877	1
Atrazine	Pyrene	0.050895701753075534	1
2-Chlorobiphenyl	para-Terphenyl	0.00674625761309357	1
Diethofencarb	para-Terphenyl	0.0025238306840744506	1
Bitertanol	para-Terphenyl	0.011226390834668042	1
para-Terphenyl	para-Terphenyl	0.901371414922104	1
2,3-Benzofluorene	para-Terphenyl	0.026347104431559028	2
Carbaryl	para-Terphenyl	0.006694058840949971	1
Acenaphthene	para-Terphenyl	0.004652777058293986	1
Methomyl	para-Terphenyl	0.016943353061544108	2
1,4-Chrysenequinone	para-Terphenyl	0.002890985375855647	1
Terbuthylazine	para-Terphenyl	0.13724514302916777	2
Atrazine	para-Terphenyl	0.06433088612450406	2
Mepronil	Retene	0.0018121605795890965	1
Ethiofencarb	Retene	0.004683781822854263	1
Iprovalicarb	Retene	0.001369007052453388	1
Fenoxaprop-ethyl	Retene	0.007123755587161578	1
Benzyl benzoate	Retene	0.006393738519638837	1
Propham	Retene	0.009194888650927349	1
Mexacarbate	Retene	0.0035034765598735826	1
Pyracarbolid	Retene	0.018773295108280325	1
Benzyl salicylate	Retene	0.0068522613267752	1
Thiofanox	Retene	0.017661906436403797	1
Benalaxyl	Retene	0.007192191922569956	1
Benzyl cinnamate	Retene	0.005641996654020408	1
2,3-Benzofluorene	Retene	0.030513699116862955	3
trans-Tetramethrin	Retene	0.003320259859691182	1
cis-Tetramethrin	Retene	0.0033595961276716873	1
Carbaryl	Retene	0.008319825583897107	1
Methomyl	Retene	0.008541682847032326	1
Tri-p-cresyl-phosphate	Retene	0.0019961891840373884	1
Tri-m-cresyl phosphate	Retene	0.0026741676595893847	1
Tri-o-cresyl phosphate	Retene	0.006216131839708125	1
1-Methylphenanthrene	Retene	0.05603238110074582	2
1,4-Chrysenequinone	Retene	0.005049209628826342	1
Retene	Retene	0.6242563233690753	3
Atrazine	Retene	0.03977058003875647	2
Mepronil	Benzo[b]naphtho[2,1-d]thiophene	0.0023919658137684695	1
Ethiofencarb	Benzo[b]naphtho[2,1-d]thiophene	0.0063123550272084356	1
Iprovalicarb	Benzo[b]naphtho[2,1-d]thiophene	0.0018070242257553421	1
Benzyl benzoate	Benzo[b]naphtho[2,1-d]thiophene	0.008439430883447889	1
Azoxystrobin	Benzo[b]naphtho[2,1-d]thiophene	0.004764474302563398	1
Benzyl salicylate	Benzo[b]naphtho[2,1-d]thiophene	0.0090446591903963	1
Benalaxyl	Benzo[b]naphtho[2,1-d]thiophene	0.009493351416324416	1
Benzyl cinnamate	Benzo[b]naphtho[2,1-d]thiophene	0.0074471673591273374	1
Phosmet	Benzo[b]naphtho[2,1-d]thiophene	0.017315332202289264	1
trans-Tetramethrin	Benzo[b]naphtho[2,1-d]thiophene	0.004474729995896375	1
cis-Tetramethrin	Benzo[b]naphtho[2,1-d]thiophene	0.004527743671240279	1
Carbaryl	Benzo[b]naphtho[2,1-d]thiophene	0.008519517973005753	1
Methomyl	Benzo[b]naphtho[2,1-d]thiophene	0.007757291491873936	1
Tri-p-cresyl-phosphate	Benzo[b]naphtho[2,1-d]thiophene	0.0026348748228010306	1
Tri-m-cresyl phosphate	Benzo[b]naphtho[2,1-d]thiophene	0.003529774178993353	1
Tri-o-cresyl phosphate	Benzo[b]naphtho[2,1-d]thiophene	0.008204998509476084	1
Atrazine	Benzo[b]naphtho[2,1-d]thiophene	0.0064535940556358145	1
Flusilazole	2,3-Benzofluorene	0.00525848260103287	1
Flufenacet	2,3-Benzofluorene	0.005912494699455646	1
Thiofanox	2,3-Benzofluorene	0.007065251100104567	1
2,3-Benzofluorene	2,3-Benzofluorene	0.7363683370145948	3
Quinoxyfen	2,3-Benzofluorene	0.0049008832494690825	1
Epoxiconazole	2,3-Benzofluorene	0.0024477791348076396	1
Atrazine	2,3-Benzofluorene	0.7695845713471655	2
Cyproconazole	Benzo[ghi]fluoranthene	0.019535937570369755	1
Benzyl salicylate	Benzo[ghi]fluoranthene	0.006628068546449497	1
Monocrotophos	Benzo[ghi]fluoranthene	0.03008513603918097	1
Atrazine	Benzo[ghi]fluoranthene	0.002351329280020516	1
para-Terphenyl	Triphenylene	0.018584429600629598	1
Carbaryl	Triphenylene	0.008942582328854719	1
Methomyl	Triphenylene	0.01987471111437925	1
7,12-Dimethylbenz[a]anthracene	Triphenylene	0.0028968474109354104	1
Atrazine	Triphenylene	0.00859503508208953	1
Cyproconazole	Benzanthracene/Benzophenanthrene	0.004024418552059505	1
para-Terphenyl	Benzanthracene/Benzophenanthrene	0.014357012523978986	1
Carbaryl	Benzanthracene/Benzophenanthrene	0.008133171523309266	1
Methomyl	Benzanthracene/Benzophenanthrene	0.00745579369452586	1
Monocrotophos	Benzanthracene/Benzophenanthrene	0.007803890548878251	1
7,12-Dimethylbenz[a]anthracene	Benzanthracene/Benzophenanthrene	0.002204089760366526	1
Atrazine	Benzanthracene/Benzophenanthrene	0.00859768656792246	1
Pendimethalin	Benzofluoranthene	0.17125424418261365	1
Cyproconazole	Benzofluoranthene	0.004556789483783342	1
Monocrotophos	Benzofluoranthene	0.007874620609224203	1
Pendimethalin	Benzo(k)fluoranthene	0.16813320651697256	1
Cyproconazole	Benzo(k)fluoranthene	0.0043062353292208375	1
Pendimethalin	Benzo[e]pyrene	0.1628496268786604	1
Cyproconazole	Benzo[e]pyrene	0.006518794567734182	1
Monocrotophos	Benzo[e]pyrene	0.007437956525390192	1
Pendimethalin	Benzo(a)pyrene	0.1669911118660395	1
Cyproconazole	Benzo(a)pyrene	0.006132859070339997	1
Metazachlor	Indeno[1,2,3-cd]pyrene	0.06785114954147399	1
Camphor	Indeno[1,2,3-cd]pyrene	0.005828646948070003	1
Limonene	Indeno[1,2,3-cd]pyrene	0.00401349927524064	1
Metazachlor	Benzo(g,h,i)perylene	0.06645887055782794	1
Mepronil	Anthanthrene	0.004160530897420328	1
Methoxychlor	Anthanthrene	0.004241341213644955	1
4-Methoxybenzyl alcohol	Anthanthrene	0.002797113307367892	1
Iprovalicarb	Anthanthrene	0.0031430968119889107	1
Fenoxaprop-ethyl	Anthanthrene	0.009905549255315442	1
Benzyl benzoate	Anthanthrene	0.014679354004608042	1
Metazachlor	Anthanthrene	0.06819866803169186	1
Benzyl alcohol	Anthanthrene	0.002579108061874797	1
para-Terphenyl	Anthanthrene	0.003642084145113833	1
Benzyl salicylate	Anthanthrene	0.0157320743472475	1
Acibenzolar-S-methyl	Anthanthrene	0.005527086106948876	1
Benalaxyl	Anthanthrene	0.016512519393184474	1
alpha-Hexylcinnamaldehyde	Anthanthrene	0.0005490412496852832	1
Benzyl cinnamate	Anthanthrene	0.012953433413454318	1
Diniconazole	Anthanthrene	0.003753345303911663	1
2,6-Dimethylnaphthalene	Anthanthrene	0.0025082941298128964	1
1,8-Dimethylnaphthalene	Anthanthrene	0.002595258386916427	1
1,4-Dimethylnaphthalene	Anthanthrene	0.002569435259938391	1
Terbufos	Anthanthrene	0.003624738314646148	1
Tri-p-cresyl-phosphate	Anthanthrene	0.01613785399197111	2
Tri-m-cresyl phosphate	Anthanthrene	0.016634644346335305	2
Tri-o-cresyl phosphate	Anthanthrene	0.01967118922370996	2
Triadimenol	Anthanthrene	0.0064293768846815195	1
Kresoxim-methyl	Anthanthrene	0.00434380006310219	1
Isomethyl-alpha-ionone	Anthanthrene	0.0018439966930869685	1
Pendimethalin	Dibenzanthracene	0.002788542077765355	1
Metazachlor	Dibenzanthracene	0.007604433703582446	1
Fenoxaprop-ethyl	Coronene	0.008713896062792076	1
Dimethomorph	Coronene	0.12481735851537605	1
Fenhexamid	Coronene	0.19242113523141427	1
Isocarbophos	Coronene	0.005831866800791492	1
Mefenacet	Coronene	0.07106160997732255	1
Diniconazole	Coronene	0.004519741373627078	1
Bumetrizole	Dicofol	0.013262688716926008	1
2,4-Di-tert-butyl-6-(5-chloro-2H-benzotriazol-2-yl)phenol	Dicofol	0.024813013632118405	1
Ethiofencarb	Dicofol	0.03395132646681286	1
Methoxychlor	Dicofol	0.0033719590871539046	1
4-Methoxybenzyl alcohol	Dicofol	0.0022237662945474466	1
Fenarimol	Dicofol	0.27272036647639425	1
Iprovalicarb	Dicofol	0.007029091071167204	1
Isoprocarb	Dicofol	0.0020015799271784207	1
Lilial	Dicofol	0.004896140931226431	1
Dicofol	Dicofol	0.8712228981900992	2
Benzyl alcohol	Dicofol	0.0020504473533071808	1
Metolachlor	Dicofol	0.002455115393933826	1
para-Terphenyl	Dicofol	0.021502811151567446	1
alpha-Hexylcinnamaldehyde	Dicofol	0.0022347315793429263	1
alpha-Amylcinnamaldehyde	Dicofol	0.0031236311823853577	1
alpha-Amylcinnamyl alcohol	Dicofol	0.006745255135469985	1
Cinnamyl alcohol	Dicofol	0.0059887481861521236	1
Carbofuran	Dicofol	0.005363049625590107	1
Fenazaquin	Dicofol	0.0046873759933363885	1
cis-Cyphenothrin	Dicofol	0.00833392453501427	1
Spiromesifen	Dicofol	0.0028723439516992427	1
cis-Phenothrin	Dicofol	0.005094423730851086	1
cis-Prallethrin	Dicofol	0.007594348374476946	1
cis-Allethrin	Dicofol	0.007244194337536619	1
trans-Tetramethrin	Dicofol	0.031567558815519155	2
cis-Tetramethrin	Dicofol	0.03185931477271544	2
1,5-Dimethylnaphthalene	Dicofol	0.0024207360046609753	1
Acenaphthene	Dicofol	0.0016951282807325602	1
2,6-Dimethylnaphthalene	Dicofol	0.018745655349263694	2
1,2-Dimethylnaphthalene	Dicofol	0.0040488109943164425	1
1,3-Dimethylnaphthalene	Dicofol	0.0025648079245127343	1
1,8-Dimethylnaphthalene	Dicofol	0.01532236729298357	1
1,4-Dimethylnaphthalene	Dicofol	0.018309869723486357	2
Methomyl	Dicofol	0.008424669818276243	1
Dimethoate	Dicofol	0.0098742176156659	1
Tri-p-cresyl-phosphate	Dicofol	0.009186328969230082	1
Tris(2-ethylhexyl) phosphate	Dicofol	0.002280257112486655	1
Monocrotophos	Dicofol	0.006017128298158954	1
Tris(isopropylphenyl)phosphate	Dicofol	0.0011781080285433066	1
Tris(3,5-xylenyl)phosphate	Dicofol	0.016878583809385294	1
Tri-m-cresyl phosphate	Dicofol	0.008343782887024103	1
Tri-o-cresyl phosphate	Dicofol	0.004292801407140727	1
Methyl parathion	Dicofol	0.7232679348013131	1
1,4-Chrysenequinone	Dicofol	0.01660458773725551	1
Estragole	Dicofol	0.008227059773564433	2
Kresoxim-methyl	Dicofol	0.0034534161147977156	1
Camphor	Dicofol	0.006565058104351195	1
delta-Iraldeine	Dicofol	0.014166626169991264	1
Limonene	Dicofol	0.00902267475738998	2
Testosterone	Dicofol	0.007766014122580645	1
Progesterone	Dicofol	0.01180965924281634	1
Carbetamide	Benzophenone	0.13216912463119648	1
Benzoximate	Benzophenone	0.7403275655864006	2
Pendimethalin	Benzophenone	0.009172734953995529	1
Mepanipyrim	Benzophenone	0.12430213324396759	1
Fenoxycarb	Benzophenone	0.2916579133337467	2
Siduron	Benzophenone	0.16116887204632924	1
2-Chlorobiphenyl	Benzophenone	0.011897147282420317	1
Pyriproxyfen	Benzophenone	0.32165928754189704	2
Fenoxaprop-ethyl	Benzophenone	0.022497014583704143	1
Benzophenone	Benzophenone	0.9022174465046428	3
Benzyl benzoate	Benzophenone	0.45797557894171986	2
Bitertanol	Benzophenone	0.025572985112479872	2
Benzyl alcohol	Benzophenone	0.20254943869222727	1
4-Methylbenzophenone	Benzophenone	0.34570858466352133	1
para-Terphenyl	Benzophenone	0.09568274725442304	2
Fenpropathrin	Benzophenone	0.2034395703463674	1
Pyrimethanil	Benzophenone	0.12824956038334298	1
Thiofanox	Benzophenone	0.004791648137364433	1
Benalaxyl	Benzophenone	0.1013568653491555	1
alpha-Hexylcinnamaldehyde	Benzophenone	0.3538678338495028	2
Cinnamyl alcohol	Benzophenone	0.11600065002852206	1
cis-Cyphenothrin	Benzophenone	0.13211993867866992	1
Flucythrinate	Benzophenone	0.1705681652873942	1
cis-Cypermethrin	Benzophenone	0.22072203041042704	1
trans-Cypermethrin	Benzophenone	0.22303588862534787	1
cis-Fenvalerate	Benzophenone	0.19684747974038277	1
Deltamethrin	Benzophenone	0.3154494664266412	1
cis-Cyfluthrin_isomer2	Benzophenone	0.21547811642892445	1
cis-Cyfluthrin_isomer1	Benzophenone	0.2675960016949685	1
trans-Cyfluthrin_isomer1	Benzophenone	0.22017861059992175	1
cis-Permethrin	Benzophenone	0.19537900519136986	2
trans-Permethrin	Benzophenone	0.25847387351739953	2
cis-Phenothrin	Benzophenone	0.041064068382114356	1
trans-Phenothrin	Benzophenone	0.04254683125569703	2
lambda-Cyhalothrin	Benzophenone	0.2319604037200903	1
Acenaphthene	Benzophenone	0.030758697817114374	2
2,6-Dimethylnaphthalene	Benzophenone	0.0016500142341953964	1
2-Methylnaphthalene	Benzophenone	0.0009908914812525003	1
1-Methylnaphthalene	Benzophenone	0.0009983614825497462	1
1,8-Dimethylnaphthalene	Benzophenone	0.001707221345746487	1
1,4-Dimethylnaphthalene	Benzophenone	0.0016902342920438293	1
Monocrotophos	Benzophenone	0.007334754097671868	1
Isodecyl diphenyl phosphate	Benzophenone	0.14404020010486074	1
Triphenyl phosphate	Benzophenone	0.12893308617417773	1
1,2,5,6-Tetrabromocyclooctane	Benzophenone	0.005532194599852305	1
Enzacamene	Benzophenone	0.08481669751292335	1
Buprofezin	Benzophenone	0.1678176708828012	1
Carbetamide	2-tert-Butyl-4-methoxyphenol	0.016329352426655012	1
Mepronil	2-tert-Butyl-4-methoxyphenol	0.019804999672179507	1
Benzoximate	2-tert-Butyl-4-methoxyphenol	0.011571353571534267	1
Furalaxyl	2-tert-Butyl-4-methoxyphenol	0.007696545871645709	1
Mepanipyrim	2-tert-Butyl-4-methoxyphenol	0.015357394147760594	1
Spirotetramat	2-tert-Butyl-4-methoxyphenol	0.007711137732079917	1
Fenoxycarb	2-tert-Butyl-4-methoxyphenol	0.03575432178277056	1
Methoxychlor	2-tert-Butyl-4-methoxyphenol	0.012413806096015936	1
Picoxystrobin	2-tert-Butyl-4-methoxyphenol	0.008349169732081376	1
Siduron	2-tert-Butyl-4-methoxyphenol	0.01991223986081984	1
4-Methoxybenzyl alcohol	2-tert-Butyl-4-methoxyphenol	0.225967957076686	3
Pyriproxyfen	2-tert-Butyl-4-methoxyphenol	0.03870795296285558	1
Iprovalicarb	2-tert-Butyl-4-methoxyphenol	0.014961800036064244	1
Amitraz	2-tert-Butyl-4-methoxyphenol	0.02953337107017758	1
Benzophenone	2-tert-Butyl-4-methoxyphenol	0.023849361653908156	1
Dimethachlor	2-tert-Butyl-4-methoxyphenol	0.02387089813411605	1
Benzyl benzoate	2-tert-Butyl-4-methoxyphenol	0.09231607925530734	2
Oxadixyl	2-tert-Butyl-4-methoxyphenol	0.025199178986714144	1
Benzyl alcohol	2-tert-Butyl-4-methoxyphenol	0.040983154180611964	3
para-Terphenyl	2-tert-Butyl-4-methoxyphenol	0.011525495565828143	1
Fenpropathrin	2-tert-Butyl-4-methoxyphenol	0.025134738926227147	1
Pyracarbolid	2-tert-Butyl-4-methoxyphenol	0.02030477819997352	1
Benzyl salicylate	2-tert-Butyl-4-methoxyphenol	0.07488797342741206	1
Pyrimethanil	2-tert-Butyl-4-methoxyphenol	0.015845094502266708	1
Safrole	2-tert-Butyl-4-methoxyphenol	0.005852358505528878	1
Benalaxyl	2-tert-Butyl-4-methoxyphenol	0.09112558664242072	2
alpha-Hexylcinnamaldehyde	2-tert-Butyl-4-methoxyphenol	0.05195485318730001	3
alpha-Amylcinnamaldehyde	2-tert-Butyl-4-methoxyphenol	0.0017067957636472222	1
Benzyl cinnamate	2-tert-Butyl-4-methoxyphenol	0.0704373522496455	2
Cinnamyl alcohol	2-tert-Butyl-4-methoxyphenol	0.02283855019438709	2
Carbofuran phenol	2-tert-Butyl-4-methoxyphenol	0.006041145761623222	1
Fenazaquin	2-tert-Butyl-4-methoxyphenol	0.006658244248832532	1
Bupirimate	2-tert-Butyl-4-methoxyphenol	0.0008648143412160619	1
cis-Cyphenothrin	2-tert-Butyl-4-methoxyphenol	0.029631081830813092	2
Flucythrinate	2-tert-Butyl-4-methoxyphenol	0.021073512376795896	1
cis-Cypermethrin	2-tert-Butyl-4-methoxyphenol	0.027269968178695165	1
trans-Cypermethrin	2-tert-Butyl-4-methoxyphenol	0.02755584285905023	1
cis-Fenvalerate	2-tert-Butyl-4-methoxyphenol	0.02432029326023722	1
Deltamethrin	2-tert-Butyl-4-methoxyphenol	0.03897344046466552	1
cis-Cyfluthrin_isomer2	2-tert-Butyl-4-methoxyphenol	0.02662208827680458	1
cis-Cyfluthrin_isomer1	2-tert-Butyl-4-methoxyphenol	0.03306119664357308	1
trans-Cyfluthrin_isomer1	2-tert-Butyl-4-methoxyphenol	0.02720282924873605	1
cis-Permethrin	2-tert-Butyl-4-methoxyphenol	0.017456482747833426	1
trans-Permethrin	2-tert-Butyl-4-methoxyphenol	0.026239614220042368	1
cis-Phenothrin	2-tert-Butyl-4-methoxyphenol	0.008134895367741321	1
cis-Prallethrin	2-tert-Butyl-4-methoxyphenol	0.017426600490447326	2
cis-Allethrin	2-tert-Butyl-4-methoxyphenol	0.01156769952263071	1
lambda-Cyhalothrin	2-tert-Butyl-4-methoxyphenol	0.02865845704845113	1
trans-Tetramethrin	2-tert-Butyl-4-methoxyphenol	0.011976165114884337	1
cis-Tetramethrin	2-tert-Butyl-4-methoxyphenol	0.011986734769299193	1
Cycluron	2-tert-Butyl-4-methoxyphenol	0.004706971377473531	2
Methomyl	2-tert-Butyl-4-methoxyphenol	0.008361764685824525	1
Tri-p-cresyl-phosphate	2-tert-Butyl-4-methoxyphenol	0.05563554094383253	2
Tris(3,5-xylenyl)phosphate	2-tert-Butyl-4-methoxyphenol	0.03423591793246633	2
Tri-m-cresyl phosphate	2-tert-Butyl-4-methoxyphenol	0.05994331096613211	2
Isodecyl diphenyl phosphate	2-tert-Butyl-4-methoxyphenol	0.017796010964598617	1
Triphenyl phosphate	2-tert-Butyl-4-methoxyphenol	0.015929543374591435	1
Tri-o-cresyl phosphate	2-tert-Butyl-4-methoxyphenol	0.08373962088708331	2
Pirimicarb	2-tert-Butyl-4-methoxyphenol	0.019110874123574956	1
Triadimefon	2-tert-Butyl-4-methoxyphenol	0.008883896200679546	1
Estragole	2-tert-Butyl-4-methoxyphenol	0.004172562195405533	1
Kresoxim-methyl	2-tert-Butyl-4-methoxyphenol	0.012713688662853828	1
Isoeugenol	2-tert-Butyl-4-methoxyphenol	0.008509452588731717	1
2-tert-Butyl-4-methoxyphenol	2-tert-Butyl-4-methoxyphenol	0.5324473577479231	2
Eugenol	2-tert-Butyl-4-methoxyphenol	0.18361841411146324	2
Camphor	2-tert-Butyl-4-methoxyphenol	0.013800252991061152	2
Enzacamene	2-tert-Butyl-4-methoxyphenol	0.010479011260899361	1
Isomethyl-alpha-ionone	2-tert-Butyl-4-methoxyphenol	0.0025392751634138065	1
delta-Iraldeine	2-tert-Butyl-4-methoxyphenol	0.018808738777543424	1
Limonene	2-tert-Butyl-4-methoxyphenol	0.013066292816359083	2
Testosterone	2-tert-Butyl-4-methoxyphenol	0.010310777543050122	1
Progesterone	2-tert-Butyl-4-methoxyphenol	0.01567944216813278	1
Buprofezin	2-tert-Butyl-4-methoxyphenol	0.020733691767364823	1
Carbetamide	Butylated hydroxytoluene	0.00786957240986106	1
Mepronil	Butylated hydroxytoluene	0.015955339692489193	1
Benzoximate	Butylated hydroxytoluene	0.005576559463720665	1
